SMILES_BB,SMILES_0,SMILES_1,SMILES_2,SMILES_3,SMILES_4,SMILES_5,SMILES_6,SMILES_7,SMILES_8,SMILES_9
O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)[Hg],CC(C([Hg])=O)NC(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)=O,CCN(CCC([Hg])=O)C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)=O,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)NC1(COC1)C([Hg])=O,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)N(CCC1)C1C([Hg])=O,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)=O,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)N(CC([Hg])=O)c1ccc[o]1,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)Nc(cc1)ccc1C([Hg])=O,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)NC(Cc1ccccc1)C([Hg])=O,O=C(CCNC(NC1(C[C@H](C2)C3)C[C@H]3CC2C1)=O)NCc1cccc(CC([Hg])=O)c1
O=C(c1n[nH]c(C2CC2)c1)[Hg],CC(C([Hg])=O)NC(c1n[nH]c(C2CC2)c1)=O,CCN(CCC([Hg])=O)C(c1n[nH]c(C2CC2)c1)=O,O=C(C1(COC1)NC(c1n[nH]c(C2CC2)c1)=O)[Hg],O=C(C(CCC1)N1C(c1n[nH]c(C2CC2)c1)=O)[Hg],O=C(C(CC1)CCN1C(c1n[nH]c(C2CC2)c1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1n[nH]c(C2CC2)c1)=O,O=C(CN(C(c1n[nH]c(C2CC2)c1)=O)c1ccc[o]1)[Hg],O=C(c1n[nH]c(C2CC2)c1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1n[nH]c(C2CC2)c1)=O)[Hg],O=C(Cc1cc(CNC(c2n[nH]c(C3CC3)c2)=O)ccc1)[Hg]
COc(cc1)cc2c1c(CC([Hg])=O)c[o]2,CC(C([Hg])=O)NC(Cc1c[o]c2c1ccc(OC)c2)=O,CCN(CCC([Hg])=O)C(Cc1c[o]c2c1ccc(OC)c2)=O,COc(cc1)cc2c1c(CC(NC1(COC1)C([Hg])=O)=O)c[o]2,COc(cc1)cc2c1c(CC(N(CCC1)C1C([Hg])=O)=O)c[o]2,COc(cc1)cc2c1c(CC(N(CC1)CCC1C([Hg])=O)=O)c[o]2,CN(CC1)CC(C([Hg])=O)N1C(Cc1c[o]c2c1ccc(OC)c2)=O,COc(cc1)cc2c1c(CC(N(CC([Hg])=O)c1ccc[o]1)=O)c[o]2,COc(cc1)cc2c1c(CC(Nc(cc1)ccc1C([Hg])=O)=O)c[o]2,COc(cc1)cc2c1c(CC(NC(Cc1ccccc1)C([Hg])=O)=O)c[o]2,COc(cc1)cc2c1c(CC(NCc1cccc(CC([Hg])=O)c1)=O)c[o]2
Cc1c(C([Hg])=O)[o]c2c1ccc(C)c2,CC(C([Hg])=O)NC(c1c(C)c(ccc(C)c2)c2[o]1)=O,CCN(CCC([Hg])=O)C(c1c(C)c(ccc(C)c2)c2[o]1)=O,Cc1c(C(NC2(COC2)C([Hg])=O)=O)[o]c2c1ccc(C)c2,Cc1c(C(N(CCC2)C2C([Hg])=O)=O)[o]c2c1ccc(C)c2,Cc1c(C(N(CC2)CCC2C([Hg])=O)=O)[o]c2c1ccc(C)c2,Cc1c(C(N(CCN(C)C2)C2C([Hg])=O)=O)[o]c2c1ccc(C)c2,Cc1c(C(N(CC([Hg])=O)c2ccc[o]2)=O)[o]c2c1ccc(C)c2,Cc1c(C(Nc(cc2)ccc2C([Hg])=O)=O)[o]c2c1ccc(C)c2,Cc1c(C(NC(Cc2ccccc2)C([Hg])=O)=O)[o]c2c1ccc(C)c2,Cc1c(C(NCc2cccc(CC([Hg])=O)c2)=O)[o]c2c1ccc(C)c2
O=C(c(cc1)cc2c1[o]cc2)[Hg],CC(C([Hg])=O)NC(c(cc1)cc2c1[o]cc2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1[o]cc2)=O,O=C(C1(COC1)NC(c(cc1)cc2c1[o]cc2)=O)[Hg],O=C(C(CCC1)N1C(c(cc1)cc2c1[o]cc2)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)cc2c1[o]cc2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c(cc1)cc2c1[o]cc2)=O,O=C(CN(C(c(cc1)cc2c1[o]cc2)=O)c1ccc[o]1)[Hg],O=C(c(cc1)cc2c1[o]cc2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c(cc1)cc2c1[o]cc2)=O)[Hg],O=C(Cc1cc(CNC(c(cc2)cc3c2[o]cc3)=O)ccc1)[Hg]
O=C(c1c[n](cc[s]2)c2n1)[Hg],CC(C([Hg])=O)NC(c1c[n](cc[s]2)c2n1)=O,CCN(CCC([Hg])=O)C(c1c[n](cc[s]2)c2n1)=O,O=C(C1(COC1)NC(c1c[n](cc[s]2)c2n1)=O)[Hg],O=C(C(CCC1)N1C(c1c[n](cc[s]2)c2n1)=O)[Hg],O=C(C(CC1)CCN1C(c1c[n](cc[s]2)c2n1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1c[n](cc[s]2)c2n1)=O,O=C(CN(C(c1c[n](cc[s]2)c2n1)=O)c1ccc[o]1)[Hg],O=C(c1c[n](cc[s]2)c2n1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1c[n](cc[s]2)c2n1)=O)[Hg],O=C(Cc1cc(CNC(c2c[n](cc[s]3)c3n2)=O)ccc1)[Hg]
O=C(c(cc1)ccc1-[n]1cncc1)[Hg],CC(C([Hg])=O)NC(c(cc1)ccc1-[n]1cncc1)=O,CCN(CCC([Hg])=O)C(c(cc1)ccc1-[n]1cncc1)=O,O=C(C1(COC1)NC(c(cc1)ccc1-[n]1cncc1)=O)[Hg],O=C(C(CCC1)N1C(c(cc1)ccc1-[n]1cncc1)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)ccc1-[n]1cncc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c(cc1)ccc1-[n]1cncc1)=O,O=C(CN(C(c(cc1)ccc1-[n]1cncc1)=O)c1ccc[o]1)[Hg],O=C(c(cc1)ccc1-[n]1cncc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c(cc1)ccc1-[n]1cncc1)=O)[Hg],O=C(Cc1cc(CNC(c(cc2)ccc2-[n]2cncc2)=O)ccc1)[Hg]
CC[C@H](CC1)CC[C@@H]1C([Hg])=O,CC[C@H](CC1)CC[C@@H]1C(NC(C)C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(N(CC)CCC([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(NC1(COC1)C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(N(CCC1)C1C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(N(CC1)CCC1C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(N(CCN(C)C1)C1C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(N(CC([Hg])=O)c1ccc[o]1)=O,CC[C@H](CC1)CC[C@@H]1C(Nc(cc1)ccc1C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(NC(Cc1ccccc1)C([Hg])=O)=O,CC[C@H](CC1)CC[C@@H]1C(NCc1cccc(CC([Hg])=O)c1)=O
O=C(C(CC1)CCC1=O)[Hg],CC(C([Hg])=O)NC(C(CC1)CCC1=O)=O,CCN(CCC([Hg])=O)C(C(CC1)CCC1=O)=O,O=C(C(CC1)CCC1=O)NC1(COC1)C([Hg])=O,O=C(C(CCC1)N1C(C(CC1)CCC1=O)=O)[Hg],O=C(C(CC1)CCC1=O)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(C(CC1)CCC1=O)=O,O=C(CN(C(C(CC1)CCC1=O)=O)c1ccc[o]1)[Hg],O=C(C(CC1)CCC1=O)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(C(CC1)CCC1=O)=O)[Hg],O=C(Cc1cc(CNC(C(CC2)CCC2=O)=O)ccc1)[Hg]
Cc1nc(ccc(C([Hg])=O)c2)c2nc1C,CC(C([Hg])=O)NC(c(cc1)cc2c1nc(C)c(C)n2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1nc(C)c(C)n2)=O,Cc1nc(ccc(C(NC2(COC2)C([Hg])=O)=O)c2)c2nc1C,Cc1nc(ccc(C(N(CCC2)C2C([Hg])=O)=O)c2)c2nc1C,Cc1nc(ccc(C(N(CC2)CCC2C([Hg])=O)=O)c2)c2nc1C,Cc1nc(ccc(C(N(CCN(C)C2)C2C([Hg])=O)=O)c2)c2nc1C,Cc1nc(ccc(C(N(CC([Hg])=O)c2ccc[o]2)=O)c2)c2nc1C,Cc1nc(ccc(C(Nc(cc2)ccc2C([Hg])=O)=O)c2)c2nc1C,Cc1nc(ccc(C(NC(Cc2ccccc2)C([Hg])=O)=O)c2)c2nc1C,Cc1nc(ccc(C(NCc2cccc(CC([Hg])=O)c2)=O)c2)c2nc1C
O=C(C(CC1)CCN1C(c(cc1)ccc1F)=O)[Hg],CC(C([Hg])=O)NC(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O,CCN(CCC([Hg])=O)C(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O,O=C(C(CC1)CCN1C(c(cc1)ccc1F)=O)NC1(COC1)C([Hg])=O,O=C(C(CCC1)N1C(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)ccc1F)=O)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O,O=C(CN(C(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O)c1ccc[o]1)[Hg],O=C(C(CC1)CCN1C(c(cc1)ccc1F)=O)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O)[Hg],O=C(Cc1cc(CNC(C(CC2)CCN2C(c(cc2)ccc2F)=O)=O)ccc1)[Hg]
COc1cc(C(N(CC2)CCC2C([Hg])=O)=O)cc(OC)c1,CC(C([Hg])=O)NC(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O,CCN(CCC([Hg])=O)C(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O,COc1cc(C(N(CC2)CCC2C(NC2(COC2)C([Hg])=O)=O)=O)cc(OC)c1,COc1cc(C(N(CC2)CCC2C(N(CCC2)C2C([Hg])=O)=O)=O)cc(OC)c1,COc1cc(C(N(CC2)CCC2C(N(CC2)CCC2C([Hg])=O)=O)=O)cc(OC)c1,CN(CC1)CC(C([Hg])=O)N1C(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O,COc1cc(C(N(CC2)CCC2C(N(CC([Hg])=O)c2ccc[o]2)=O)=O)cc(OC)c1,COc1cc(C(N(CC2)CCC2C(Nc(cc2)ccc2C([Hg])=O)=O)=O)cc(OC)c1,COc1cc(C(N(CC2)CCC2C(NC(Cc2ccccc2)C([Hg])=O)=O)=O)cc(OC)c1,COc1cc(C(N(CC2)CCC2C(NCc2cccc(CC([Hg])=O)c2)=O)=O)cc(OC)c1
CC(C)Oc(cc1)cc(O2)c1C=C(C([Hg])=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(NC(C)C([Hg])=O)=O)C2=O,CCN(CCC([Hg])=O)C(C1=Cc(ccc(OC(C)C)c2)c2OC1=O)=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(NC1(COC1)C([Hg])=O)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(N(CCC1)C1C([Hg])=O)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(N(CC1)CCC1C([Hg])=O)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(N(CCN(C)C1)C1C([Hg])=O)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(N(CC([Hg])=O)c1ccc[o]1)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(Nc(cc1)ccc1C([Hg])=O)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(NC(Cc1ccccc1)C([Hg])=O)=O)C2=O,CC(C)Oc(cc1)cc(O2)c1C=C(C(NCc1cccc(CC([Hg])=O)c1)=O)C2=O
Cc(cc1)cc(C2CC([Hg])=O)c1NC2=O,CC(C([Hg])=O)NC(CC(c(cc(C)cc1)c1N1)C1=O)=O,CCN(CCC([Hg])=O)C(CC(c(cc(C)cc1)c1N1)C1=O)=O,Cc(cc1)cc(C2CC(NC3(COC3)C([Hg])=O)=O)c1NC2=O,Cc(cc1)cc(C2CC(N(CCC3)C3C([Hg])=O)=O)c1NC2=O,Cc(cc1)cc(C2CC(N(CC3)CCC3C([Hg])=O)=O)c1NC2=O,Cc(cc1)cc(C2CC(N(CCN(C)C3)C3C([Hg])=O)=O)c1NC2=O,Cc(cc1)cc(C2CC(N(CC([Hg])=O)c3ccc[o]3)=O)c1NC2=O,Cc(cc1)cc(C2CC(Nc(cc3)ccc3C([Hg])=O)=O)c1NC2=O,Cc(cc1)cc(C2CC(NC(Cc3ccccc3)C([Hg])=O)=O)c1NC2=O,Cc(cc1)cc(C2CC(NCc3cccc(CC([Hg])=O)c3)=O)c1NC2=O
O=C(c1ccc(C[n]2nnnc2)cc1)[Hg],CC(C([Hg])=O)NC(c1ccc(C[n]2nnnc2)cc1)=O,CCN(CCC([Hg])=O)C(c1ccc(C[n]2nnnc2)cc1)=O,O=C(C1(COC1)NC(c1ccc(C[n]2nnnc2)cc1)=O)[Hg],O=C(C(CCC1)N1C(c1ccc(C[n]2nnnc2)cc1)=O)[Hg],O=C(C(CC1)CCN1C(c1ccc(C[n]2nnnc2)cc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1ccc(C[n]2nnnc2)cc1)=O,O=C(CN(C(c1ccc(C[n]2nnnc2)cc1)=O)c1ccc[o]1)[Hg],O=C(c1ccc(C[n]2nnnc2)cc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1ccc(C[n]2nnnc2)cc1)=O)[Hg],O=C(Cc1cc(CNC(c2ccc(C[n]3nnnc3)cc2)=O)ccc1)[Hg]
OCCc(cnc1c2)c[n]1nc2C([Hg])=O,CC(C([Hg])=O)NC(c1n[n](cc(CCO)cn2)c2c1)=O,CCN(CCC([Hg])=O)C(c1n[n](cc(CCO)cn2)c2c1)=O,OCCc(cnc1c2)c[n]1nc2C(NC1(COC1)C([Hg])=O)=O,OCCc(cnc1c2)c[n]1nc2C(N(CCC1)C1C([Hg])=O)=O,OCCc(cnc1c2)c[n]1nc2C(N(CC1)CCC1C([Hg])=O)=O,CN(CC1)CC(C([Hg])=O)N1C(c1n[n](cc(CCO)cn2)c2c1)=O,OCCc(cnc1c2)c[n]1nc2C(N(CC([Hg])=O)c1ccc[o]1)=O,OCCc(cnc1c2)c[n]1nc2C(Nc(cc1)ccc1C([Hg])=O)=O,OCCc(cnc1c2)c[n]1nc2C(NC(Cc1ccccc1)C([Hg])=O)=O,OCCc(cnc1c2)c[n]1nc2C(NCc1cccc(CC([Hg])=O)c1)=O
CC(C)(C(N1CC([Hg])=O)=O)NC1=O,CC(C([Hg])=O)NC(CN(C(C(C)(C)N1)=O)C1=O)=O,CCN(CCC([Hg])=O)C(CN(C(C(C)(C)N1)=O)C1=O)=O,CC(C)(C(N1CC(NC2(COC2)C([Hg])=O)=O)=O)NC1=O,CC(C)(C(N1CC(N(CCC2)C2C([Hg])=O)=O)=O)NC1=O,CC(C)(C(N1CC(N(CC2)CCC2C([Hg])=O)=O)=O)NC1=O,CC(C)(C(N1CC(N(CCN(C)C2)C2C([Hg])=O)=O)=O)NC1=O,CC(C)(C(N1CC(N(CC([Hg])=O)c2ccc[o]2)=O)=O)NC1=O,CC(C)(C(N1CC(Nc(cc2)ccc2C([Hg])=O)=O)=O)NC1=O,CC(C)(C(N1CC(NC(Cc2ccccc2)C([Hg])=O)=O)=O)NC1=O,CC(C)(C(N1CC(NCc2cccc(CC([Hg])=O)c2)=O)=O)NC1=O
O=C(C1CCN(Cc2ccc[o]2)CC1)[Hg],CC(C([Hg])=O)NC(C1CCN(Cc2ccc[o]2)CC1)=O,CCN(CCC([Hg])=O)C(C1CCN(Cc2ccc[o]2)CC1)=O,O=C(C1CCN(Cc2ccc[o]2)CC1)NC1(COC1)C([Hg])=O,O=C(C(CCC1)N1C(C1CCN(Cc2ccc[o]2)CC1)=O)[Hg],O=C(C1CCN(Cc2ccc[o]2)CC1)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(C1CCN(Cc2ccc[o]2)CC1)=O,O=C(CN(C(C1CCN(Cc2ccc[o]2)CC1)=O)c1ccc[o]1)[Hg],O=C(C1CCN(Cc2ccc[o]2)CC1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(C1CCN(Cc2ccc[o]2)CC1)=O)[Hg],O=C(Cc1cc(CNC(C2CCN(Cc3ccc[o]3)CC2)=O)ccc1)[Hg]
CC(c1c2cccc1)=NN(CC([Hg])=O)C2=O,CC(C([Hg])=O)NC(CN1N=C(C)c(cccc2)c2C1=O)=O,CCN(CCC([Hg])=O)C(CN1N=C(C)c(cccc2)c2C1=O)=O,CC(c1c2cccc1)=NN(CC(NC1(COC1)C([Hg])=O)=O)C2=O,CC(c1c2cccc1)=NN(CC(N(CCC1)C1C([Hg])=O)=O)C2=O,CC(c1c2cccc1)=NN(CC(N(CC1)CCC1C([Hg])=O)=O)C2=O,CC(c1c2cccc1)=NN(CC(N(CCN(C)C1)C1C([Hg])=O)=O)C2=O,CC(c1c2cccc1)=NN(CC(N(CC([Hg])=O)c1ccc[o]1)=O)C2=O,CC(c1c2cccc1)=NN(CC(Nc(cc1)ccc1C([Hg])=O)=O)C2=O,CC(c1c2cccc1)=NN(CC(NC(Cc1ccccc1)C([Hg])=O)=O)C2=O,CC(c1c2cccc1)=NN(CC(NCc1cccc(CC([Hg])=O)c1)=O)C2=O
O=C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)[Hg],CC(C([Hg])=O)NC(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O,CCN(CCC([Hg])=O)C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O,O=C(C1(COC1)NC(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O)[Hg],O=C(C(CCC1)N1C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O)[Hg],O=C(C(CC1)CCN1C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O,O=C(CN(C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O)c1ccc[o]1)[Hg],O=C(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(C(C[C@@H](C1)C2)(C[C@H]1C1)CC21[n]1ncnc1)=O)[Hg],O=C(Cc1cc(CNC(C(C[C@@H](C2)C3)(C[C@H]2C2)CC32[n]2ncnc2)=O)ccc1)[Hg]
Cc(cc1)ccc1N(CC([Hg])=O)S(C)(=O)=O,CC(C([Hg])=O)NC(CN(c1ccc(C)cc1)S(C)(=O)=O)=O,CCN(CCC([Hg])=O)C(CN(c1ccc(C)cc1)S(C)(=O)=O)=O,Cc(cc1)ccc1N(CC(NC1(COC1)C([Hg])=O)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(N(CCC1)C1C([Hg])=O)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(N(CC1)CCC1C([Hg])=O)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(N(CCN(C)C1)C1C([Hg])=O)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(N(CC([Hg])=O)c1ccc[o]1)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(Nc(cc1)ccc1C([Hg])=O)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(NC(Cc1ccccc1)C([Hg])=O)=O)S(C)(=O)=O,Cc(cc1)ccc1N(CC(NCc1cccc(CC([Hg])=O)c1)=O)S(C)(=O)=O
O=C([C@H](C1)[C@@H]1c1ccccc1)[Hg],CC(C([Hg])=O)NC([C@H](C1)[C@@H]1c1ccccc1)=O,CCN(CCC([Hg])=O)C([C@H](C1)[C@@H]1c1ccccc1)=O,O=C([C@H](C1)[C@@H]1c1ccccc1)NC1(COC1)C([Hg])=O,O=C([C@H](C1)[C@@H]1c1ccccc1)N(CCC1)C1C([Hg])=O,O=C([C@H](C1)[C@@H]1c1ccccc1)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C([C@H](C1)[C@@H]1c1ccccc1)=O,O=C(CN(C([C@H](C1)[C@@H]1c1ccccc1)=O)c1ccc[o]1)[Hg],O=C([C@H](C1)[C@@H]1c1ccccc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC([C@H](C1)[C@@H]1c1ccccc1)=O)[Hg],O=C(Cc1cc(CNC([C@H](C2)[C@@H]2c2ccccc2)=O)ccc1)[Hg]
CC(CO)(CO)C([Hg])=O,CC(C([Hg])=O)NC(C(C)(CO)CO)=O,CCN(CCC([Hg])=O)C(C(C)(CO)CO)=O,CC(CO)(CO)C(NC1(COC1)C([Hg])=O)=O,CC(CO)(CO)C(N(CCC1)C1C([Hg])=O)=O,CC(CO)(CO)C(N(CC1)CCC1C([Hg])=O)=O,CC(CO)(CO)C(N(CCN(C)C1)C1C([Hg])=O)=O,CC(CO)(CO)C(N(CC([Hg])=O)c1ccc[o]1)=O,CC(CO)(CO)C(Nc(cc1)ccc1C([Hg])=O)=O,CC(CO)(CO)C(NC(Cc1ccccc1)C([Hg])=O)=O,CC(CO)(CO)C(NCc1cccc(CC([Hg])=O)c1)=O
CC(C)([C@@H](CC1)C2)[C@@]1(C([Hg])=O)C2=O,CC(C([Hg])=O)NC([C@](CC1)(C(C)(C)[C@@H]1C1)C1=O)=O,CCN(CCC([Hg])=O)C([C@](CC1)(C(C)(C)[C@@H]1C1)C1=O)=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(NC1(COC1)C([Hg])=O)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(N(CCC1)C1C([Hg])=O)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(N(CC1)CCC1C([Hg])=O)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(N(CCN(C)C1)C1C([Hg])=O)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(N(CC([Hg])=O)c1ccc[o]1)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(Nc(cc1)ccc1C([Hg])=O)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(NC(Cc1ccccc1)C([Hg])=O)=O)C2=O,CC(C)([C@@H](CC1)C2)[C@@]1(C(NCc1cccc(CC([Hg])=O)c1)=O)C2=O
CCC1(CC([Hg])=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(NC(C)C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(N(CC)CCC([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(NC2(COC2)C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(N(CCC2)C2C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(N(CC2)CCC2C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(N(CCN(C)C2)C2C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(N(CC([Hg])=O)c2ccc[o]2)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(Nc(cc2)ccc2C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(NC(Cc2ccccc2)C([Hg])=O)=O)OCCc2c1[nH]c1c2cccc1CC,CCC1(CC(NCc2cccc(CC([Hg])=O)c2)=O)OCCc2c1[nH]c1c2cccc1CC
CN([C@@H]([C@H](C1)C([Hg])=O)c2cnccc2)C1=O,CC(C([Hg])=O)NC([C@@H](C1)[C@@H](c2cnccc2)N(C)C1=O)=O,CCN(CCC([Hg])=O)C([C@@H](C1)[C@@H](c2cnccc2)N(C)C1=O)=O,CN([C@@H]([C@H](C1)C(NC2(COC2)C([Hg])=O)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(N(CCC2)C2C([Hg])=O)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(N(CC2)CCC2C([Hg])=O)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(N(CCN(C)C2)C2C([Hg])=O)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(N(CC([Hg])=O)c2ccc[o]2)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(Nc(cc2)ccc2C([Hg])=O)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(NC(Cc2ccccc2)C([Hg])=O)=O)c2cnccc2)C1=O,CN([C@@H]([C@H](C1)C(NCc2cccc(CC([Hg])=O)c2)=O)c2cnccc2)C1=O
O[C@H](CC(C([Hg])=O)=C[C@H]1O)[C@@H]1O,CC(C([Hg])=O)NC(C(C[C@H]([C@@H]1O)O)=C[C@H]1O)=O,CCN(CCC([Hg])=O)C(C(C[C@H]([C@@H]1O)O)=C[C@H]1O)=O,O[C@H](CC(C(NC1(COC1)C([Hg])=O)=O)=C[C@H]1O)[C@@H]1O,O[C@H](CC(C(N(CCC1)C1C([Hg])=O)=O)=C[C@H]1O)[C@@H]1O,O[C@H](CC(C(N(CC1)CCC1C([Hg])=O)=O)=C[C@H]1O)[C@@H]1O,CN(CC1)CC(C([Hg])=O)N1C(C(C[C@H]([C@@H]1O)O)=C[C@H]1O)=O,O[C@H](CC(C(N(CC([Hg])=O)c1ccc[o]1)=O)=C[C@H]1O)[C@@H]1O,O[C@H](CC(C(Nc(cc1)ccc1C([Hg])=O)=O)=C[C@H]1O)[C@@H]1O,O[C@H](CC(C(NC(Cc1ccccc1)C([Hg])=O)=O)=C[C@H]1O)[C@@H]1O,O[C@H](CC(C(NCc1cccc(CC([Hg])=O)c1)=O)=C[C@H]1O)[C@@H]1O
